Year,Month,DayofMonth,DayOfWeek,DepTime,CRSDepTime,ArrTime,CRSArrTime,UniqueCarrier,FlightNum,TailNum,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,TaxiIn,TaxiOut,Cancelled,CancellationCode,Diverted,CarrierDelay,WeatherDelay,NASDelay,SecurityDelay,LateAircraftDelay
2007,1,1,1,1822,1805,2054,2050,WN,802,N701GS,152,165,135,4,17,TPA,PVD,1137,7,10,0,,0,0,0,0,0,0
2007,1,1,1,1039,1040,1309,1325,WN,880,N704SW,150,165,136,-16,-1,TPA,PVD,1137,6,8,0,,0,0,0,0,0,0
2007,1,1,1,1445,1435,1620,1620,WN,560,N258,95,105,78,0,10,TPA,RDU,587,4,13,0,,0,0,0,0,0,0
2007,1,1,1,1959,1930,2138,2115,WN,1693,N631SW,99,105,79,23,29,TPA,RDU,587,4,16,0,,0,0,0,0,0,23
2007,1,1,1,946,945,1118,1125,WN,2323,N394SW,92,100,80,-7,1,TPA,RDU,587,4,8,0,,0,0,0,0,0,0
2007,1,1,1,806,810,940,1000,WN,2318,N308SW,154,170,138,-20,-4,TPA,SAT,972,4,12,0,,0,0,0,0,0,0
2007,1,1,1,1552,1555,1746,1800,WN,205,N477,114,125,98,-14,-3,TPA,SDF,727,3,13,0,,0,0,0,0,0,0
2007,1,1,1,1918,1905,2029,2030,WN,818,N432,131,145,114,-1,13,TPA,STL,869,3,14,0,,0,0,0,0,0,0
2007,1,1,1,816,815,906,910,WN,11,N624SW,50,55,41,-4,1,TUL,DAL,237,2,7,0,,0,0,0,0,0,0
2007,1,1,1,1058,1100,1147,1155,WN,188,N660SW,49,55,41,-8,-2,TUL,DAL,237,2,6,0,,0,0,0,0,0,0
2007,1,1,1,1746,1730,1836,1825,WN,533,N523,50,55,41,11,16,TUL,DAL,237,2,7,0,,0,0,0,0,0,0
2007,1,1,1,1543,1535,1638,1635,WN,572,N503,55,60,44,3,8,TUL,DAL,237,4,7,0,,0,0,0,0,0,0
2007,1,1,1,1411,1415,1501,1510,WN,1548,N343,50,55,43,-9,-4,TUL,DAL,237,1,6,0,,0,0,0,0,0,0
2007,1,1,1,1950,1955,2040,2050,WN,2205,N515,50,55,40,-10,-5,TUL,DAL,237,3,7,0,,0,0,0,0,0,0
2007,1,1,1,1553,1555,1719,1725,WN,138,N519,86,90,77,-6,-2,TUL,HOU,453,4,5,0,,0,0,0,0,0,0
2007,1,1,1,2122,2040,2245,2210,WN,368,N651SW,83,90,75,35,42,TUL,HOU,453,2,6,0,,0,0,0,0,0,35
2007,1,1,1,1015,1020,1136,1155,WN,2673,N502,81,95,73,-19,-5,TUL,HOU,453,3,5,0,,0,0,0,0,0,0
2007,1,1,1,942,945,1028,1050,WN,1611,N526,166,185,157,-22,-3,TUL,LAS,1076,3,6,0,,0,0,0,0,0,0
2007,1,1,1,1228,1230,1314,1325,WN,1075,N625SW,46,55,35,-11,-2,TUL,MCI,223,5,6,0,,0,0,0,0,0,0
2007,1,1,1,1825,1800,1914,1855,WN,1924,N505,49,55,35,19,25,TUL,MCI,223,5,9,0,,0,0,0,0,0,19
2007,1,1,1,1611,1610,1735,1750,WN,226,N438,144,160,130,-15,1,TUL,PHX,935,6,8,0,,0,0,0,0,0,0
2007,1,1,1,1231,1235,1353,1415,WN,1590,N239,142,160,132,-22,-4,TUL,PHX,935,5,5,0,,0,0,0,0,0,0
2007,1,1,1,617,620,749,805,WN,2269,N621SW,152,165,140,-16,-3,TUL,PHX,935,4,8,0,,0,0,0,0,0,0
2007,1,1,1,1943,1935,2052,2045,WN,198,N526,69,70,52,7,8,TUL,STL,351,10,7,0,,0,0,0,0,0,0
2007,1,1,1,736,740,853,850,WN,2574,N664WN,77,70,66,3,-4,TUL,STL,351,4,7,0,,0,0,0,0,0,0
2007,1,1,1,739,740,832,840,WN,1593,N705SW,53,60,43,-8,-1,TUS,ABQ,321,4,6,0,,0,0,0,0,0,0
2007,1,1,1,1643,1645,1737,1745,WN,2044,N767,54,60,43,-8,-2,TUS,ABQ,321,4,7,0,,0,0,0,0,0,0
2007,1,1,1,941,945,948,1005,WN,283,N329SW,67,80,56,-17,-4,TUS,LAS,365,4,7,0,,0,0,0,0,0,0
2007,1,1,1,1950,1915,1956,1930,WN,753,N713SW,66,75,55,26,35,TUS,LAS,365,5,6,0,,0,1,0,0,0,25
2007,1,1,1,1538,1520,1542,1535,WN,1461,N495,64,75,56,7,18,TUS,LAS,365,3,5,0,,0,0,0,0,0,0
2007,1,1,1,2104,2110,2116,2125,WN,1465,N406,72,75,59,-9,-6,TUS,LAS,365,5,8,0,,0,0,0,0,0,0
2007,1,1,1,1345,1345,1358,1400,WN,1890,N632SW,73,75,58,-2,0,TUS,LAS,365,5,10,0,,0,0,0,0,0,0
2007,1,1,1,715,715,722,730,WN,2963,N725,67,75,56,-8,0,TUS,LAS,365,4,7,0,,0,0,0,0,0,0
2007,1,1,1,1447,1435,1504,1505,WN,165,N706SW,77,90,65,-1,12,TUS,LAX,451,6,6,0,,0,0,0,0,0,0
2007,1,1,1,1846,1820,1903,1850,WN,496,N249,77,90,65,13,26,TUS,LAX,451,7,5,0,,0,0,0,0,0,0
2007,1,1,1,800,800,825,830,WN,569,N700GS,85,90,68,-5,0,TUS,LAX,451,8,9,0,,0,0,0,0,0,0
2007,1,1,1,2125,2115,2147,2145,WN,2081,N260,82,90,66,2,10,TUS,LAX,451,10,6,0,,0,0,0,0,0,0
2007,1,1,1,1051,1050,1116,1120,WN,2970,N706SW,85,90,68,-4,1,TUS,LAX,451,10,7,0,,0,0,0,0,0,0
2007,1,1,1,1024,1025,1423,1440,WN,379,N415,179,195,167,-17,-1,TUS,MDW,1440,6,6,0,,0,0,0,0,0,0
2007,1,1,1,1201,1200,1208,1215,WN,1117,N332,67,75,58,-7,1,TUS,SAN,367,3,6,0,,0,0,0,0,0,0
2007,1,1,1,1724,1730,1730,1745,WN,1752,N734SW,66,75,55,-15,-6,TUS,SAN,367,3,8,0,,0,0,0,0,0,0
2007,1,2,2,2020,1955,2219,2150,WN,227,N673,59,55,44,29,25,ABQ,AMA,277,6,9,0,,0,18,0,4,0,7
2007,1,2,2,1110,1110,1301,1305,WN,1342,N663SW,51,55,43,-4,0,ABQ,AMA,277,2,6,0,,0,0,0,0,0,0
2007,1,2,2,911,910,1436,1445,WN,1593,N461,205,215,195,-9,1,ABQ,BWI,1670,3,7,0,,0,0,0,0,0,0
2007,1,2,2,718,700,1000,935,WN,15,N353,102,95,84,25,18,ABQ,DAL,580,3,15,0,,0,18,0,7,0,0
2007,1,2,2,1445,1430,1721,1705,WN,45,N603SW,96,95,82,16,15,ABQ,DAL,580,3,11,0,,0,0,0,1,0,15
2007,1,2,2,2154,2105,26,2330,WN,375,N332,92,85,78,56,49,ABQ,DAL,580,3,11,0,,0,26,0,7,0,23
2007,1,2,2,1018,955,1253,1230,WN,2132,N232,95,95,83,23,23,ABQ,DAL,580,4,8,0,,0,0,0,0,0,23
2007,1,2,2,1120,1120,1349,1355,WN,2296,N462,89,95,81,-6,0,ABQ,DAL,580,3,5,0,,0,0,0,0,0,0
2007,1,2,2,1846,1805,2120,2035,WN,2399,N349,94,90,82,45,41,ABQ,DAL,580,4,8,0,,0,0,0,4,0,41
2007,1,2,2,1622,1610,1853,1845,WN,2593,N270,91,95,80,8,12,ABQ,DAL,580,6,5,0,,0,0,0,0,0,0
2007,1,2,2,641,635,738,730,WN,204,N691WN,57,55,38,8,6,ABQ,ELP,223,5,14,0,,0,0,0,0,0,0
2007,1,2,2,1924,1915,2015,2005,WN,749,N708SA,51,50,36,10,9,ABQ,ELP,223,5,10,0,,0,0,0,0,0,0
2007,1,2,2,1123,1120,1229,1215,WN,1166,N479,66,55,48,14,3,ABQ,ELP,223,11,7,0,,0,0,0,0,0,0
2007,1,2,2,706,650,1003,950,WN,333,N227,117,120,100,13,16,ABQ,HOU,759,3,14,0,,0,0,0,0,0,0
2007,1,2,2,1257,1225,1556,1525,WN,2351,N618WN,119,120,106,31,32,ABQ,HOU,759,5,8,0,,0,4,0,0,0,27
2007,1,2,2,1832,1820,2126,2115,WN,2576,N249,114,115,99,11,12,ABQ,HOU,759,7,8,0,,0,0,0,0,0,0
2007,1,2,2,1445,1405,1503,1435,WN,399,N302SW,78,90,67,28,40,ABQ,LAS,487,2,9,0,,0,13,0,0,0,15
2007,1,2,2,1802,1805,1818,1835,WN,608,N365,76,90,67,-17,-3,ABQ,LAS,487,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1935,1935,1957,2005,WN,673,N688SW,82,90,72,-8,0,ABQ,LAS,487,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1616,1610,1646,1640,WN,940,N475,90,90,70,6,6,ABQ,LAS,487,13,7,0,,0,0,0,0,0,0
2007,1,2,2,1110,1110,1137,1145,WN,2358,N221,87,95,71,-8,0,ABQ,LAS,487,4,12,0,,0,0,0,0,0,0
2007,1,2,2,724,710,751,740,WN,2596,N601WN,87,90,67,11,14,ABQ,LAS,487,4,16,0,,0,0,0,0,0,0
2007,1,2,2,712,655,758,800,WN,729,N395SW,106,125,87,-2,17,ABQ,LAX,677,6,13,0,,0,0,0,0,0,0
2007,1,2,2,1220,1220,1302,1320,WN,906,N398SW,102,120,87,-18,0,ABQ,LAX,677,9,6,0,,0,0,0,0,0,0
2007,1,2,2,2035,1905,2122,2010,WN,1660,N736,107,125,91,72,90,ABQ,LAX,677,9,7,0,,0,13,0,0,0,59
2007,1,2,2,1709,1700,1751,1805,WN,2383,N305SW,102,125,88,-14,9,ABQ,LAX,677,8,6,0,,0,0,0,0,0,0
2007,1,2,2,1529,1515,1722,1710,WN,111,N501,53,55,44,12,14,ABQ,LBB,289,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1655,1640,1852,1840,WN,1337,N648SW,57,60,49,12,15,ABQ,MAF,332,3,5,0,,0,0,0,0,0,0
2007,1,2,2,1301,1240,1548,1530,WN,1247,N356,107,110,97,18,21,ABQ,MCI,718,3,7,0,,0,0,0,0,0,18
2007,1,2,2,1839,1810,2123,2100,WN,2044,N439,104,110,95,23,29,ABQ,MCI,718,3,6,0,,0,21,0,0,0,2
2007,1,2,2,1642,1620,2158,2140,WN,521,N701GS,196,200,187,18,22,ABQ,MCO,1552,4,5,0,,0,1,0,0,0,17
2007,1,2,2,917,915,1446,1435,WN,767,N495,209,200,194,11,2,ABQ,MCO,1552,6,9,0,,0,0,0,0,0,0
2007,1,2,2,842,840,1214,1220,WN,297,N520,152,160,143,-6,2,ABQ,MDW,1121,4,5,0,,0,0,0,0,0,0
2007,1,2,2,1355,1345,1729,1720,WN,2597,N636WN,154,155,142,9,10,ABQ,MDW,1121,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1859,1845,2018,2020,WN,40,N674AA,139,155,124,-2,14,ABQ,OAK,889,5,10,0,,0,0,0,0,0,0
2007,1,2,2,1422,1250,1540,1425,WN,809,N472,138,155,123,75,92,ABQ,OAK,889,9,6,0,,0,1,0,0,0,74
2007,1,2,2,723,705,842,840,WN,1598,N482,139,155,119,2,18,ABQ,OAK,889,5,15,0,,0,0,0,0,0,0
2007,1,2,2,1646,1630,1842,1830,WN,2695,N706SW,176,180,166,12,16,ABQ,PDX,1111,3,7,0,,0,0,0,0,0,0
2007,1,2,2,2153,2130,2300,2240,WN,158,N657SW,67,70,53,20,23,ABQ,PHX,328,4,10,0,,0,20,0,0,0,0
2007,1,2,2,1735,1735,1841,1850,WN,500,N514,66,75,53,-9,0,ABQ,PHX,328,5,8,0,,0,0,0,0,0,0
2007,1,2,2,633,625,746,735,WN,793,N357,73,70,52,11,8,ABQ,PHX,328,5,16,0,,0,0,0,0,0,0
2007,1,2,2,1634,1630,1732,1740,WN,1119,N658SW,58,70,49,-8,4,ABQ,PHX,328,4,5,0,,0,0,0,0,0,0
2007,1,2,2,1252,1220,1359,1335,WN,1505,N308SW,67,75,54,24,32,ABQ,PHX,328,5,8,0,,0,0,0,5,0,19
2007,1,2,2,1927,1925,2030,2040,WN,1756,N699SW,63,75,52,-10,2,ABQ,PHX,328,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1605,1540,1707,1650,WN,2014,N464,62,70,50,17,25,ABQ,PHX,328,4,8,0,,0,2,0,0,0,15
2007,1,2,2,1504,1440,1606,1600,WN,2334,N362,62,80,50,6,24,ABQ,PHX,328,5,7,0,,0,0,0,0,0,0
2007,1,2,2,843,845,957,1005,WN,2632,N646SW,74,80,55,-8,-2,ABQ,PHX,328,9,10,0,,0,0,0,0,0,0
2007,1,2,2,735,735,846,845,WN,2774,N670SW,71,70,51,1,0,ABQ,PHX,328,6,14,0,,0,0,0,0,0,0
2007,1,2,2,1037,1040,1154,1155,WN,3073,N354,77,75,62,-1,-3,ABQ,PHX,328,3,12,0,,0,0,0,0,0,0
2007,1,2,2,851,850,940,945,WN,238,N247,109,115,90,-5,1,ABQ,SAN,628,6,13,0,,0,0,0,0,0,0
2007,1,2,2,1913,1835,1946,1925,WN,291,N301SW,93,110,80,21,38,ABQ,SAN,628,3,10,0,,0,6,0,0,0,15
2007,1,2,2,1526,1515,1558,1605,WN,2230,N396SW,92,110,83,-7,11,ABQ,SAN,628,3,6,0,,0,0,0,0,0,0
2007,1,2,2,951,955,1215,1210,WN,2442,N743,204,195,186,5,-4,ABQ,SEA,1180,10,8,0,,0,0,0,0,0,0
2007,1,2,2,1355,1355,1523,1530,WN,555,N637SW,88,95,77,-7,0,ABQ,SLC,493,2,9,0,,0,0,0,0,0,0
2007,1,2,2,1255,1225,1600,1540,WN,357,N342,125,135,116,20,30,ABQ,STL,934,2,7,0,,0,0,0,0,0,20
2007,1,2,2,1441,1430,1958,1940,WN,1968,N497,197,190,180,18,11,ABQ,TPA,1497,5,12,0,,0,6,0,7,0,5
2007,1,2,2,1025,1025,1125,1135,WN,1117,N384SW,60,70,50,-10,0,ABQ,TUS,321,4,6,0,,0,0,0,0,0,0
2007,1,2,2,1952,1945,2050,2050,WN,2081,N729SW,58,65,49,0,7,ABQ,TUS,321,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1345,1300,1453,1410,WN,291,N301SW,68,70,56,43,45,ALB,BWI,288,3,9,0,,0,9,0,0,0,34
2007,1,2,2,1036,1040,1140,1155,WN,495,N606SW,64,75,54,-15,-4,ALB,BWI,288,3,7,0,,0,0,0,0,0,0
2007,1,2,2,847,845,952,955,WN,1021,N389SW,65,70,55,-3,2,ALB,BWI,288,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1613,1600,1725,1715,WN,1023,N367,72,75,56,10,13,ALB,BWI,288,3,13,0,,0,0,0,0,0,0
2007,1,2,2,2024,2005,2136,2115,WN,1420,N611SW,72,70,63,21,19,ALB,BWI,288,3,6,0,,0,1,0,2,0,18
2007,1,2,2,1716,1715,1820,1830,WN,1854,N323,64,75,55,-10,1,ALB,BWI,288,3,6,0,,0,0,0,0,0,0
2007,1,2,2,723,725,831,835,WN,2612,N362,68,70,59,-4,-2,ALB,BWI,288,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1426,1425,1653,1710,WN,768,N402,327,345,287,-17,1,ALB,LAS,2237,30,10,0,,0,0,0,0,0,0
2007,1,2,2,1905,1905,2205,2210,WN,1090,N716SW,180,185,160,-5,0,ALB,MCO,1073,15,5,0,,0,0,0,0,0,0
2007,1,2,2,659,700,958,1005,WN,1153,N229,179,185,161,-7,-1,ALB,MCO,1073,7,11,0,,0,0,0,0,0,0
2007,1,2,2,1121,1120,1421,1425,WN,1183,N797,180,185,168,-4,1,ALB,MCO,1073,5,7,0,,0,0,0,0,0,0
2007,1,2,2,1806,1750,1909,1905,WN,128,N429,123,135,111,4,16,ALB,MDW,717,4,8,0,,0,0,0,0,0,0
2007,1,2,2,640,640,754,755,WN,2297,N619SW,134,135,122,-1,0,ALB,MDW,717,4,8,0,,0,0,0,0,0,0
2007,1,2,2,1431,1430,1733,1745,WN,1285,N253,182,195,172,-12,1,ALB,TPA,1130,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1613,1605,1604,1605,WN,1119,N658SW,51,60,40,-1,8,AMA,ABQ,277,3,8,0,,0,0,0,0,0,0
2007,1,2,2,714,715,711,715,WN,2774,N670SW,57,60,45,-4,-1,AMA,ABQ,277,4,8,0,,0,0,0,0,0,0
2007,1,2,2,632,635,731,735,WN,5,N507,59,60,50,-4,-3,AMA,DAL,324,1,8,0,,0,0,0,0,0,0
2007,1,2,2,1939,1940,2042,2040,WN,59,N511,63,60,53,2,-1,AMA,DAL,324,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1853,1850,1955,1955,WN,213,N332,62,65,51,0,3,AMA,DAL,324,3,8,0,,0,0,0,0,0,0
2007,1,2,2,906,910,1006,1010,WN,233,N504,60,60,50,-4,-4,AMA,DAL,324,3,7,0,,0,0,0,0,0,0
2007,1,2,2,1043,1045,1143,1145,WN,241,N527,60,60,52,-2,-2,AMA,DAL,324,2,6,0,,0,0,0,0,0,0
2007,1,2,2,1331,1330,1431,1430,WN,1342,N663SW,60,60,51,1,1,AMA,DAL,324,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1443,1435,1544,1535,WN,1608,N504,61,60,52,9,8,AMA,DAL,324,3,6,0,,0,0,0,0,0,0
2007,1,2,2,1751,1715,1853,1815,WN,2364,N622SW,62,60,50,38,36,AMA,DAL,324,5,7,0,,0,1,0,2,0,35
2007,1,2,2,1301,1300,1250,1310,WN,16,N503,109,130,96,-20,1,AMA,LAS,758,6,7,0,,0,0,0,0,0,0
2007,1,2,2,1906,1905,2047,2100,WN,592,N443,101,115,87,-13,1,AUS,BNA,756,6,8,0,,0,0,0,0,0,0
2007,1,2,2,1356,1315,1538,1510,WN,999,N441,102,115,89,28,41,AUS,BNA,756,5,8,0,,0,1,0,0,0,27
2007,1,2,2,758,700,947,850,WN,1070,N605SW,109,110,94,57,58,AUS,BNA,756,4,11,0,,0,57,0,0,0,0
2007,1,2,2,1620,1535,2006,1940,WN,1166,N479,166,185,154,26,45,AUS,BWI,1342,4,8,0,,0,2,0,0,0,24
2007,1,2,2,1000,1000,1402,1405,WN,1359,N782,182,185,161,-3,0,AUS,BWI,1342,8,13,0,,0,0,0,0,0,0
2007,1,2,2,NA,2025,NA,2115,WN,100,0,NA,50,NA,NA,NA,AUS,DAL,189,0,0,1,A,0,0,0,0,0,0
2007,1,2,2,2028,1950,2124,2040,WN,186,N622SW,56,50,37,44,38,AUS,DAL,189,7,12,0,,0,0,0,6,0,38
2007,1,2,2,746,745,835,840,WN,222,N392SW,49,55,34,-5,1,AUS,DAL,189,4,11,0,,0,0,0,0,0,0
2007,1,2,2,1800,1800,1854,1855,WN,273,N617SW,54,55,39,-1,0,AUS,DAL,189,5,10,0,,0,0,0,0,0,0
2007,1,2,2,1714,1715,1805,1810,WN,315,N504,51,55,38,-5,-1,AUS,DAL,189,3,10,0,,0,0,0,0,0,0
2007,1,2,2,953,955,1036,1050,WN,906,N398SW,43,55,34,-14,-2,AUS,DAL,189,2,7,0,,0,0,0,0,0,0
2007,1,2,2,1345,1330,1432,1420,WN,1119,N658SW,47,50,36,12,15,AUS,DAL,189,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1607,1555,1658,1650,WN,1177,N528,51,55,36,8,12,AUS,DAL,189,4,11,0,,0,0,0,0,0,0
2007,1,2,2,1151,1150,1243,1240,WN,1407,N504,52,50,37,3,1,AUS,DAL,189,3,12,0,,0,0,0,0,0,0
2007,1,2,2,853,855,936,950,WN,1937,N679,43,55,34,-14,-2,AUS,DAL,189,2,7,0,,0,0,0,0,0,0
2007,1,2,2,1454,1455,1547,1545,WN,2013,N512,53,50,37,2,-1,AUS,DAL,189,3,13,0,,0,0,0,0,0,0
2007,1,2,2,1643,1640,1732,1735,WN,2071,N352,49,55,37,-3,3,AUS,DAL,189,3,9,0,,0,0,0,0,0,0
2007,1,2,2,629,630,726,720,WN,2283,N506,57,50,34,6,-1,AUS,DAL,189,3,20,0,,0,0,0,0,0,0
2007,1,2,2,715,715,751,750,WN,219,N238,96,95,75,1,0,AUS,ELP,528,4,17,0,,0,0,0,0,0,0
2007,1,2,2,2139,2145,2203,2220,WN,1721,N409,84,95,70,-17,-6,AUS,ELP,528,4,10,0,,0,0,0,0,0,0
2007,1,2,2,1717,1715,1746,1750,WN,1830,N773,89,95,76,-4,2,AUS,ELP,528,3,10,0,,0,0,0,0,0,0
2007,1,2,2,1220,1220,1301,1255,WN,2612,N362,101,95,81,6,0,AUS,ELP,528,11,9,0,,0,0,0,0,0,0
2007,1,2,2,1116,1120,1159,1205,WN,260,N522,43,45,32,-6,-4,AUS,HOU,148,2,9,0,,0,0,0,0,0,0
2007,1,2,2,1859,1840,1939,1925,WN,493,N373,40,45,29,14,19,AUS,HOU,148,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1610,1615,1700,1705,WN,680,N663SW,50,50,34,-5,-5,AUS,HOU,148,5,11,0,,0,0,0,0,0,0
2007,1,2,2,1324,1320,1409,1405,WN,814,N526,45,45,33,4,4,AUS,HOU,148,3,9,0,,0,0,0,0,0,0
2007,1,2,2,2133,2135,2213,2220,WN,841,N499,40,45,27,-7,-2,AUS,HOU,148,5,8,0,,0,0,0,0,0,0
2007,1,2,2,834,830,915,915,WN,1074,N675,41,45,29,0,4,AUS,HOU,148,3,9,0,,0,0,0,0,0,0
2007,1,2,2,1504,1505,1548,1555,WN,1575,N306SW,44,50,31,-7,-1,AUS,HOU,148,5,8,0,,0,0,0,0,0,0
2007,1,2,2,646,645,741,730,WN,1860,N250,55,45,32,11,1,AUS,HOU,148,6,17,0,,0,0,0,0,0,0
2007,1,2,2,1403,1355,1501,1455,WN,2108,N352,58,60,47,6,8,AUS,HRL,273,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1235,1240,1314,1335,WN,113,N391SW,159,175,147,-21,-5,AUS,LAS,1090,3,9,0,,0,0,0,0,0,0
2007,1,2,2,754,755,832,855,WN,582,N335,158,180,146,-23,-1,AUS,LAS,1090,3,9,0,,0,0,0,0,0,0
2007,1,2,2,1908,1910,1950,2010,WN,2312,N501,162,180,146,-20,-2,AUS,LAS,1090,5,11,0,,0,0,0,0,0,0
2007,1,2,2,1121,1120,1218,1240,WN,1482,N499,177,200,160,-22,1,AUS,LAX,1242,7,10,0,,0,0,0,0,0,0
2007,1,2,2,1721,1720,1824,1830,WN,1756,N699SW,63,70,49,-6,1,AUS,LBB,341,3,11,0,,0,0,0,0,0,0
2007,1,2,2,1046,1045,1147,1155,WN,1910,N240,61,70,49,-8,1,AUS,LBB,341,2,10,0,,0,0,0,0,0,0
2007,1,2,2,1534,1535,1635,1640,WN,500,N514,61,65,47,-5,-1,AUS,MAF,294,4,10,0,,0,0,0,0,0,0
2007,1,2,2,754,755,853,900,WN,2188,N519,59,65,45,-7,-1,AUS,MAF,294,4,10,0,,0,0,0,0,0,0
2007,1,2,2,1317,1310,1629,1635,WN,398,N257,132,145,118,-6,7,AUS,MCO,993,6,8,0,,0,0,0,0,0,0
2007,1,2,2,731,730,942,1000,WN,1485,N795,131,150,118,-18,1,AUS,MDW,972,4,9,0,,0,0,0,0,0,0
2007,1,2,2,1641,1640,1806,1815,WN,1331,N432,145,155,121,-9,1,AUS,PHX,872,15,9,0,,0,0,0,0,0,0
2007,1,2,2,702,700,829,830,WN,1978,N665WN,147,150,126,-1,2,AUS,PHX,872,3,18,0,,0,0,0,0,0,0
2007,1,2,2,925,925,1047,1100,WN,2529,N307SW,142,155,128,-13,0,AUS,PHX,872,4,10,0,,0,0,0,0,0,0
2007,1,2,2,1943,1930,2103,2100,WN,2979,N605SW,140,150,125,3,13,AUS,PHX,872,3,12,0,,0,0,0,0,0,0
2007,1,2,2,1634,1625,1725,1735,WN,1092,N360,171,190,157,-10,9,AUS,SAN,1164,2,12,0,,0,0,0,0,0,0
2007,1,2,2,935,935,1022,1045,WN,1610,N626SW,167,190,153,-23,0,AUS,SAN,1164,5,9,0,,0,0,0,0,0,0
2007,1,2,2,1622,1550,1934,1900,WN,1693,N364,132,130,117,34,32,AUS,TPA,928,5,10,0,,0,7,0,2,0,25
2007,1,2,2,712,700,832,835,WN,2049,N219,140,155,128,-3,12,BDL,BNA,852,5,7,0,,0,0,0,0,0,0
2007,1,2,2,749,750,850,900,WN,280,N772,61,70,51,-10,-1,BDL,BWI,283,4,6,0,,0,0,0,0,0,0
2007,1,2,2,1655,1630,1755,1740,WN,486,N208,60,70,52,15,25,BDL,BWI,283,2,6,0,,0,0,0,0,0,15
2007,1,2,2,632,625,737,745,WN,711,N673,65,80,51,-8,7,BDL,BWI,283,4,10,0,,0,0,0,0,0,0
2007,1,2,2,1323,1310,1430,1420,WN,770,N344,67,70,55,10,13,BDL,BWI,283,3,9,0,,0,0,0,0,0,0
2007,1,2,2,1814,1810,1922,1920,WN,805,N731,68,70,59,2,4,BDL,BWI,283,2,7,0,,0,0,0,0,0,0
2007,1,2,2,1055,1045,1155,1155,WN,1047,N224,60,70,50,0,10,BDL,BWI,283,2,8,0,,0,0,0,0,0,0
2007,1,2,2,2051,2035,2152,2145,WN,1292,N374SW,61,70,49,7,16,BDL,BWI,283,3,9,0,,0,0,0,0,0,0
2007,1,2,2,1554,1545,1656,1655,WN,1603,N375,62,70,51,1,9,BDL,BWI,283,2,9,0,,0,0,0,0,0,0
2007,1,2,2,827,830,927,940,WN,2043,N213,60,70,48,-13,-3,BDL,BWI,283,2,10,0,,0,0,0,0,0,0
2007,1,2,2,1458,1455,1728,1750,WN,267,N785,330,355,294,-22,3,BDL,LAS,2298,27,9,0,,0,0,0,0,0,0
2007,1,2,2,1902,1845,2147,2140,WN,504,N748SW,165,175,154,7,17,BDL,MCO,1050,3,8,0,,0,0,0,0,0,0
2007,1,2,2,1007,1010,1302,1315,WN,1945,N475,175,185,160,-13,-3,BDL,MCO,1050,4,11,0,,0,0,0,0,0,0
2007,1,2,2,1100,1105,1401,1410,WN,2285,N394SW,181,185,168,-9,-5,BDL,MCO,1050,5,8,0,,0,0,0,0,0,0
2007,1,2,2,1758,1745,1918,1915,WN,145,N211,140,150,127,3,13,BDL,MDW,777,5,8,0,,0,0,0,0,0,0
2007,1,2,2,650,640,813,810,WN,824,N412,143,150,131,3,10,BDL,MDW,777,5,7,0,,0,0,0,0,0,0
2007,1,2,2,1244,1245,1408,1415,WN,1103,N435,144,150,130,-7,-1,BDL,MDW,777,3,11,0,,0,0,0,0,0,0
2007,1,2,2,718,715,826,830,WN,472,N496,68,75,56,-4,3,BDL,PHL,196,5,7,0,,0,0,0,0,0,0
2007,1,2,2,1603,1605,1707,1735,WN,2160,N386SW,64,90,49,-28,-2,BDL,PHL,196,6,9,0,,0,0,0,0,0,0
2007,1,2,2,1226,1230,1338,1345,WN,2320,N452,72,75,52,-7,-4,BDL,PHL,196,4,16,0,,0,0,0,0,0,0
2007,1,2,2,1925,1925,2230,2240,WN,1115,N678,185,195,170,-10,0,BDL,TPA,1111,5,10,0,,0,0,0,0,0,0
2007,1,2,2,1330,1330,1629,1640,WN,2418,N728SW,179,190,167,-11,0,BDL,TPA,1111,5,7,0,,0,0,0,0,0,0
2007,1,2,2,1918,1905,2003,1955,WN,438,N227,45,50,30,8,13,BHM,BNA,177,6,9,0,,0,0,0,0,0,0
2007,1,2,2,944,930,1027,1020,WN,1922,N766,43,50,33,7,14,BHM,BNA,177,4,6,0,,0,0,0,0,0,0
2007,1,2,2,1039,1035,1324,1325,WN,1333,N600WN,105,110,94,-1,4,BHM,BWI,682,4,7,0,,0,0,0,0,0,0
2007,1,2,2,1820,1820,2109,2110,WN,1575,N306SW,109,110,93,-1,0,BHM,BWI,682,2,14,0,,0,0,0,0,0,0
